sex,age,age_cat,race,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,c_charge_degree,is_recid,is_violent_recid,type_of_assessment,decile_score.1,score_text,v_type_of_assessment,v_decile_score,v_score_text,start,end,event,two_year_recid
Male,25,25 - 45,African-American,0,6,0,0,7,-1.0,F,0,0,Risk of Recidivism,6,Medium,Risk of Violence,4,Low,17,918,0,0
Male,25,25 - 45,African-American,0,5,0,0,3,114.0,F,1,0,Risk of Recidivism,5,Medium,Risk of Violence,5,Medium,0,114,0,1
Male,33,25 - 45,Caucasian,0,6,0,0,4,-56.0,F,0,0,Risk of Recidivism,6,Medium,Risk of Violence,5,Medium,0,364,0,0
Female,24,Less than 25,African-American,0,3,0,0,0,-2.0,F,0,0,Risk of Recidivism,3,Low,Risk of Violence,3,Low,0,980,0,0
Male,44,25 - 45,Caucasian,0,7,0,0,0,-1.0,F,0,0,Risk of Recidivism,7,Medium,Risk of Violence,4,Low,3,295,0,0
Male,44,25 - 45,African-American,0,1,0,0,0,-1.0,F,0,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,0,894,0,0
Female,23,Less than 25,African-American,0,7,0,0,0,0.0,M,0,0,Risk of Recidivism,7,Medium,Risk of Violence,5,Medium,1,857,0,0
Female,31,25 - 45,Caucasian,0,8,0,1,2,-1.0,F,1,0,Risk of Recidivism,8,High,Risk of Violence,5,Medium,0,93,1,1
Male,27,25 - 45,African-American,0,2,0,1,0,0.0,F,0,0,Risk of Recidivism,2,Low,Risk of Violence,3,Low,0,1118,0,0
Female,26,25 - 45,Caucasian,0,8,0,0,1,-1.0,F,1,0,Risk of Recidivism,8,High,Risk of Violence,3,Low,0,77,1,1
Male,57,Greater than 45,African-American,0,5,0,0,16,0.0,M,1,0,Risk of Recidivism,5,Medium,Risk of Violence,2,Low,12,90,1,1
Male,55,Greater than 45,Caucasian,0,1,0,0,0,-1.0,F,0,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,0,1136,0,0
Female,36,25 - 45,Caucasian,0,6,0,0,7,-1.0,F,1,0,Risk of Recidivism,6,Medium,Risk of Violence,2,Low,6,13,1,1
Male,45,Greater than 45,Hispanic,0,6,0,0,6,630.0,F,0,0,Risk of Recidivism,6,Medium,Risk of Violence,4,Low,0,630,0,0
Male,30,25 - 45,African-American,0,9,0,0,18,0.0,M,1,0,Risk of Recidivism,9,High,Risk of Violence,10,High,1,4,1,1
Male,34,25 - 45,African-American,0,8,0,0,0,-1.0,F,1,1,Risk of Recidivism,8,High,Risk of Violence,3,Low,32,134,1,1
Male,24,Less than 25,African-American,0,2,0,0,1,-1.0,F,0,0,Risk of Recidivism,2,Low,Risk of Violence,3,Low,0,91,0,0
Male,21,Less than 25,Other,0,5,0,0,0,-1.0,F,1,0,Risk of Recidivism,5,Medium,Risk of Violence,7,Medium,1,235,0,1
Male,42,25 - 45,African-American,0,1,0,0,7,-1.0,F,0,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,0,830,0,0
Female,34,25 - 45,Caucasian,0,10,0,0,12,-1.0,F,1,0,Risk of Recidivism,10,High,Risk of Violence,5,Medium,2,97,1,1
Male,30,25 - 45,Hispanic,0,4,0,0,3,-6.0,M,0,0,Risk of Recidivism,4,Low,Risk of Violence,5,Medium,0,813,0,0
Male,40,25 - 45,Caucasian,0,4,0,0,6,-1.0,F,0,0,Risk of Recidivism,4,Low,Risk of Violence,2,Low,0,896,0,0
Male,24,Less than 25,Asian,0,6,0,0,4,-120.0,F,1,1,Risk of Recidivism,6,Medium,Risk of Violence,4,Low,0,296,0,1
Male,30,25 - 45,Other,0,9,0,0,13,-1.0,F,1,1,Risk of Recidivism,9,High,Risk of Violence,5,Medium,0,21,1,1
Male,30,25 - 45,African-American,0,3,0,0,4,326.0,F,0,0,Risk of Recidivism,3,Low,Risk of Violence,2,Low,0,326,0,0
Male,31,25 - 45,Caucasian,0,3,0,0,3,0.0,M,1,0,Risk of Recidivism,3,Low,Risk of Violence,3,Low,0,24,1,1
Male,27,25 - 45,Caucasian,0,3,0,0,1,-1.0,M,0,0,Risk of Recidivism,3,Low,Risk of Violence,4,Low,30,1038,0,0
Male,22,Less than 25,Hispanic,0,2,0,1,0,-1.0,F,1,0,Risk of Recidivism,2,Low,Risk of Violence,3,Low,0,149,1,1
Male,37,25 - 45,African-American,0,3,0,0,3,-1.0,M,0,0,Risk of Recidivism,3,Low,Risk of Violence,2,Low,80,1159,0,0
Male,25,25 - 45,African-American,0,2,0,0,1,0.0,F,0,0,Risk of Recidivism,2,Low,Risk of Violence,3,Low,0,752,0,0
Male,45,Greater than 45,Caucasian,0,1,0,0,2,-1.0,F,0,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,7,788,0,0
Male,22,Less than 25,Hispanic,0,2,0,0,1,-19.0,F,1,0,Risk of Recidivism,2,Low,Risk of Violence,4,Low,0,696,1,1
Male,31,25 - 45,Caucasian,0,5,0,0,1,-3.0,F,0,0,Risk of Recidivism,5,Medium,Risk of Violence,2,Low,0,941,0,0
Male,23,Less than 25,African-American,0,5,0,0,0,-1.0,F,0,0,Risk of Recidivism,5,Medium,Risk of Violence,8,High,3,1090,0,0
Male,21,Less than 25,African-American,0,4,0,0,0,0.0,F,0,0,Risk of Recidivism,4,Low,Risk of Violence,8,High,2,753,0,0
Male,28,25 - 45,African-American,0,5,0,0,6,-1.0,M,1,0,Risk of Recidivism,5,Medium,Risk of Violence,8,High,4,180,1,1
Male,35,25 - 45,African-American,0,1,0,0,0,-1.0,F,0,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,0,956,0,0
Male,29,25 - 45,African-American,0,4,1,1,4,-1.0,F,1,0,Risk of Recidivism,4,Low,Risk of Violence,3,Low,1,589,1,1
Male,23,Less than 25,African-American,0,4,0,0,2,-1.0,F,1,0,Risk of Recidivism,4,Low,Risk of Violence,7,Medium,0,17,0,1
Male,28,25 - 45,African-American,0,10,0,0,7,-1.0,F,1,0,Risk of Recidivism,10,High,Risk of Violence,7,Medium,0,185,1,1
Female,34,25 - 45,Caucasian,0,7,0,0,0,0.0,M,1,0,Risk of Recidivism,7,Medium,Risk of Violence,3,Low,2,416,0,1
Female,32,25 - 45,Caucasian,0,2,0,0,5,-29.0,F,1,0,Risk of Recidivism,2,Low,Risk of Violence,2,Low,0,833,1,0
Male,52,Greater than 45,Caucasian,0,1,0,0,2,-44.0,M,0,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,0,56,0,0
Male,25,25 - 45,African-American,0,4,0,0,2,-1.0,F,0,0,Risk of Recidivism,4,Low,Risk of Violence,4,Low,0,472,0,0
Male,34,25 - 45,Caucasian,0,7,1,0,15,-1.0,F,0,0,Risk of Recidivism,7,Medium,Risk of Violence,6,Medium,0,780,0,0
Male,47,Greater than 45,African-American,0,4,0,0,4,-1.0,F,1,0,Risk of Recidivism,4,Low,Risk of Violence,4,Low,0,460,1,1
Female,30,25 - 45,African-American,0,5,0,0,4,-1.0,F,0,0,Risk of Recidivism,5,Medium,Risk of Violence,2,Low,0,894,0,0
Male,22,Less than 25,Caucasian,0,3,0,0,0,-1.0,M,1,0,Risk of Recidivism,3,Low,Risk of Violence,5,Medium,0,598,1,1
Female,47,Greater than 45,African-American,0,9,0,0,7,-1.0,F,1,0,Risk of Recidivism,9,High,Risk of Violence,2,Low,0,180,1,1
Male,37,25 - 45,Caucasian,0,8,0,0,3,-1.0,F,0,0,Risk of Recidivism,8,High,Risk of Violence,5,Medium,241,382,0,0
Male,37,25 - 45,African-American,0,5,0,0,8,-1.0,M,0,0,Risk of Recidivism,5,Medium,Risk of Violence,5,Medium,0,1142,0,0
Male,26,25 - 45,African-American,0,10,0,0,7,-1.0,F,1,0,Risk of Recidivism,10,High,Risk of Violence,9,High,2,14,1,1
Female,31,25 - 45,Caucasian,0,2,0,0,0,0.0,M,0,0,Risk of Recidivism,2,Low,Risk of Violence,2,Low,4,1106,0,0
Male,20,Less than 25,Caucasian,0,3,0,3,0,0.0,F,1,0,Risk of Recidivism,3,Low,Risk of Violence,5,Medium,1,391,0,1
Male,22,Less than 25,African-American,0,7,0,0,0,-1.0,F,1,1,Risk of Recidivism,7,Medium,Risk of Violence,7,Medium,49,308,1,1
Male,33,25 - 45,African-American,0,10,0,1,14,-1.0,F,1,0,Risk of Recidivism,10,High,Risk of Violence,8,High,1,63,0,1
Male,30,25 - 45,African-American,0,2,0,0,1,-1.0,M,0,0,Risk of Recidivism,2,Low,Risk of Violence,3,Low,0,1109,0,0
Male,27,25 - 45,Caucasian,0,6,0,0,5,-1.0,F,1,0,Risk of Recidivism,6,Medium,Risk of Violence,6,Medium,5,132,1,1
Male,24,Less than 25,African-American,0,9,0,0,2,-1.0,M,1,0,Risk of Recidivism,9,High,Risk of Violence,9,High,1,14,1,1
Female,20,Less than 25,Other,0,4,0,0,1,-1.0,M,0,0,Risk of Recidivism,4,Low,Risk of Violence,6,Medium,0,761,0,0
Male,29,25 - 45,African-American,0,2,0,0,0,0.0,M,0,0,Risk of Recidivism,2,Low,Risk of Violence,3,Low,1,1087,0,0
Male,24,Less than 25,Caucasian,0,3,0,0,0,-1.0,F,0,0,Risk of Recidivism,3,Low,Risk of Violence,4,Low,1,815,0,0
Male,44,25 - 45,African-American,0,9,0,0,29,296.0,F,1,0,Risk of Recidivism,9,High,Risk of Violence,1,Low,0,296,0,1
Female,46,Greater than 45,Caucasian,0,1,0,0,1,339.0,M,1,1,Risk of Recidivism,1,Low,Risk of Violence,1,Low,0,339,1,1
Female,36,25 - 45,African-American,0,2,0,0,1,-1.0,F,0,0,Risk of Recidivism,2,Low,Risk of Violence,1,Low,0,838,0,0
Male,23,Less than 25,African-American,0,3,0,0,0,-1.0,M,1,1,Risk of Recidivism,3,Low,Risk of Violence,4,Low,0,294,1,1
Male,21,Less than 25,African-American,0,10,0,1,1,0.0,F,1,0,Risk of Recidivism,10,High,Risk of Violence,10,High,1,172,0,1
Male,29,25 - 45,African-American,0,6,0,0,6,-1.0,F,1,1,Risk of Recidivism,6,Medium,Risk of Violence,5,Medium,0,164,1,1
Male,25,25 - 45,Hispanic,1,9,4,0,10,-1.0,F,1,0,Risk of Recidivism,9,High,Risk of Violence,9,High,7,78,1,1
Female,22,Less than 25,Hispanic,0,4,0,0,1,-4.0,F,0,0,Risk of Recidivism,4,Low,Risk of Violence,5,Medium,0,1103,0,0
Male,29,25 - 45,African-American,0,5,0,0,4,-1.0,M,1,0,Risk of Recidivism,5,Medium,Risk of Violence,6,Medium,0,767,1,0
Female,26,25 - 45,African-American,0,9,0,0,0,-6.0,M,0,0,Risk of Recidivism,9,High,Risk of Violence,7,Medium,0,46,0,0
Female,50,Greater than 45,Caucasian,0,1,0,0,7,-8.0,M,1,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,0,446,1,1
Male,32,25 - 45,African-American,0,2,0,0,1,-1.0,F,0,0,Risk of Recidivism,2,Low,Risk of Violence,2,Low,98,882,0,0
Male,45,Greater than 45,Hispanic,0,1,0,0,0,0.0,F,0,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,1,690,0,0
Male,30,25 - 45,African-American,0,2,0,0,1,-1.0,F,0,0,Risk of Recidivism,2,Low,Risk of Violence,2,Low,83,897,0,0
Male,25,25 - 45,African-American,0,5,0,0,0,-1.0,F,0,0,Risk of Recidivism,5,Medium,Risk of Violence,4,Low,0,1077,0,0
Female,44,25 - 45,Caucasian,0,5,0,0,10,-1.0,F,1,0,Risk of Recidivism,5,Medium,Risk of Violence,2,Low,5,465,1,1
Male,58,Greater than 45,African-American,0,4,0,0,0,-1.0,F,1,0,Risk of Recidivism,4,Low,Risk of Violence,2,Low,0,138,1,1
Male,24,Less than 25,African-American,0,6,0,0,5,0.0,F,0,0,Risk of Recidivism,6,Medium,Risk of Violence,4,Low,0,444,0,0
Male,20,Less than 25,African-American,0,10,1,0,1,-1.0,F,1,0,Risk of Recidivism,10,High,Risk of Violence,8,High,0,4,1,1
Male,29,25 - 45,Caucasian,0,1,0,0,0,-1.0,M,1,1,Risk of Recidivism,1,Low,Risk of Violence,2,Low,0,110,1,1
Male,21,Less than 25,Caucasian,0,5,0,0,1,-1.0,F,0,0,Risk of Recidivism,5,Medium,Risk of Violence,4,Low,0,403,0,0
Male,38,25 - 45,African-American,1,9,2,2,22,-34.0,M,1,1,Risk of Recidivism,9,High,Risk of Violence,9,High,0,83,0,1
Male,62,Greater than 45,Hispanic,0,2,0,0,5,59.0,F,0,0,Risk of Recidivism,2,Low,Risk of Violence,2,Low,0,59,0,0
Female,46,Greater than 45,Caucasian,0,1,0,0,1,-30.0,F,0,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,0,820,0,0
Male,29,25 - 45,African-American,0,10,1,0,17,-1.0,F,1,0,Risk of Recidivism,10,High,Risk of Violence,6,Medium,14,175,1,1
Male,30,25 - 45,African-American,0,4,0,0,0,-1.0,F,1,0,Risk of Recidivism,4,Low,Risk of Violence,2,Low,0,194,1,1
Male,55,Greater than 45,African-American,0,1,0,0,8,-1.0,F,1,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,1,163,0,1
Male,25,25 - 45,African-American,0,9,0,0,10,-82.0,F,1,0,Risk of Recidivism,9,High,Risk of Violence,7,Medium,0,516,1,1
Male,47,Greater than 45,Caucasian,0,1,0,0,2,-30.0,M,0,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,0,448,0,0
Male,27,25 - 45,Hispanic,0,2,0,0,1,-41.0,M,0,0,Risk of Recidivism,2,Low,Risk of Violence,3,Low,0,742,0,0
Male,30,25 - 45,African-American,0,10,0,0,13,-1.0,F,1,1,Risk of Recidivism,10,High,Risk of Violence,7,Medium,0,472,1,1
Male,24,Less than 25,African-American,0,5,0,3,4,-1.0,F,1,0,Risk of Recidivism,5,Medium,Risk of Violence,6,Medium,0,29,1,1
Male,48,Greater than 45,Caucasian,0,1,0,0,2,-43.0,F,1,1,Risk of Recidivism,1,Low,Risk of Violence,1,Low,0,232,1,1
Male,45,Greater than 45,Caucasian,0,6,0,0,0,-1.0,F,1,0,Risk of Recidivism,6,Medium,Risk of Violence,4,Low,1,43,0,1
Male,26,25 - 45,African-American,0,5,0,0,2,-26.0,M,0,0,Risk of Recidivism,5,Medium,Risk of Violence,5,Medium,0,918,0,0
Female,42,25 - 45,Caucasian,0,2,0,0,0,-1.0,M,0,0,Risk of Recidivism,2,Low,Risk of Violence,1,Low,0,745,0,0
Male,34,25 - 45,African-American,0,2,0,0,1,-1.0,M,0,0,Risk of Recidivism,2,Low,Risk of Violence,2,Low,1,757,0,0
Male,21,Less than 25,African-American,0,4,0,0,0,0.0,M,1,0,Risk of Recidivism,4,Low,Risk of Violence,6,Medium,1,11,0,1
Female,69,Greater than 45,Caucasian,0,1,0,0,2,0.0,M,0,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,0,1152,0,0
Male,24,Less than 25,Caucasian,0,5,0,1,5,-22.0,F,1,1,Risk of Recidivism,5,Medium,Risk of Violence,6,Medium,0,632,1,1
Male,45,Greater than 45,African-American,0,1,0,0,1,-1.0,M,0,0,Risk of Recidivism,1,Low,Risk of Violence,3,Low,0,1132,0,0
Male,28,25 - 45,African-American,0,9,0,0,3,264.0,M,0,0,Risk of Recidivism,9,High,Risk of Violence,7,Medium,0,264,0,0
Male,25,25 - 45,African-American,0,8,3,1,8,-1.0,M,1,0,Risk of Recidivism,8,High,Risk of Violence,5,Medium,0,256,0,1
Male,52,Greater than 45,African-American,0,1,0,0,2,-1.0,M,0,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,10,28,0,0
Male,30,25 - 45,Caucasian,0,1,0,0,0,-1.0,F,0,0,Risk of Recidivism,1,Low,Risk of Violence,2,Low,0,760,0,0
Female,26,25 - 45,Hispanic,0,3,0,0,0,0.0,M,0,0,Risk of Recidivism,3,Low,Risk of Violence,3,Low,0,739,0,0
Male,34,25 - 45,Other,0,2,0,0,0,-1.0,F,1,0,Risk of Recidivism,2,Low,Risk of Violence,1,Low,0,480,1,1
Male,32,25 - 45,Caucasian,0,7,1,0,5,145.0,F,1,1,Risk of Recidivism,7,Medium,Risk of Violence,2,Low,0,145,1,1
Male,47,Greater than 45,Caucasian,0,4,0,0,11,-104.0,F,0,0,Risk of Recidivism,4,Low,Risk of Violence,3,Low,0,106,0,0
Male,38,25 - 45,African-American,0,4,0,0,2,0.0,M,1,0,Risk of Recidivism,4,Low,Risk of Violence,3,Low,10,138,1,1
Male,32,25 - 45,African-American,0,10,0,0,2,-58.0,F,0,0,Risk of Recidivism,10,High,Risk of Violence,7,Medium,0,127,0,0
Male,23,Less than 25,African-American,0,7,2,2,4,-1.0,F,1,0,Risk of Recidivism,7,Medium,Risk of Violence,8,High,0,181,0,1
Male,30,25 - 45,Hispanic,0,1,0,0,0,0.0,M,0,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,0,904,0,0
Male,59,Greater than 45,African-American,0,9,0,0,9,-91.0,F,1,0,Risk of Recidivism,9,High,Risk of Violence,4,Low,0,30,0,1
Male,24,Less than 25,Caucasian,0,7,0,0,5,-40.0,F,1,0,Risk of Recidivism,7,Medium,Risk of Violence,4,Low,0,189,0,1
Female,22,Less than 25,African-American,0,6,0,0,0,0.0,F,0,0,Risk of Recidivism,6,Medium,Risk of Violence,7,Medium,1,1116,0,0
Male,35,25 - 45,African-American,0,3,0,0,6,-1.0,F,0,0,Risk of Recidivism,3,Low,Risk of Violence,3,Low,0,899,0,0
Male,24,Less than 25,African-American,0,7,0,0,0,0.0,F,1,0,Risk of Recidivism,7,Medium,Risk of Violence,7,Medium,1,13,1,1
Male,35,25 - 45,African-American,0,6,0,0,1,-1.0,M,1,1,Risk of Recidivism,6,Medium,Risk of Violence,5,Medium,63,804,1,0
Male,25,25 - 45,African-American,0,6,0,0,2,-1.0,F,0,0,Risk of Recidivism,6,Medium,Risk of Violence,4,Low,0,1133,0,0
Male,58,Greater than 45,Caucasian,0,2,0,0,3,-4.0,M,0,0,Risk of Recidivism,2,Low,Risk of Violence,1,Low,0,977,0,0
Male,27,25 - 45,African-American,0,4,0,0,7,-1.0,F,1,0,Risk of Recidivism,4,Low,Risk of Violence,3,Low,1,223,1,1
Male,24,Less than 25,African-American,0,9,0,1,6,0.0,F,1,0,Risk of Recidivism,9,High,Risk of Violence,8,High,46,183,1,1
Male,33,25 - 45,Caucasian,0,2,0,0,2,-23.0,M,0,0,Risk of Recidivism,2,Low,Risk of Violence,2,Low,0,1087,0,0
Male,44,25 - 45,Caucasian,0,3,0,0,4,-1.0,F,0,0,Risk of Recidivism,3,Low,Risk of Violence,4,Low,0,1089,0,0
Male,30,25 - 45,African-American,0,5,0,0,3,-1.0,F,0,0,Risk of Recidivism,5,Medium,Risk of Violence,3,Low,1,871,0,0
Female,39,25 - 45,Hispanic,0,2,0,0,2,0.0,F,0,0,Risk of Recidivism,2,Low,Risk of Violence,1,Low,7,818,0,0
Male,28,25 - 45,Caucasian,0,3,0,0,0,-1.0,F,0,0,Risk of Recidivism,3,Low,Risk of Violence,2,Low,0,1098,0,0
Male,34,25 - 45,African-American,0,2,0,0,1,-1.0,F,0,0,Risk of Recidivism,2,Low,Risk of Violence,2,Low,0,923,0,0
Male,26,25 - 45,African-American,0,8,0,0,1,-30.0,F,1,1,Risk of Recidivism,8,High,Risk of Violence,5,Medium,0,55,0,1
Male,23,Less than 25,African-American,0,2,0,0,0,-1.0,F,0,0,Risk of Recidivism,2,Low,Risk of Violence,3,Low,1,748,0,0
Male,29,25 - 45,Caucasian,0,8,0,1,11,-1.0,F,1,0,Risk of Recidivism,8,High,Risk of Violence,6,Medium,48,50,1,1
Male,31,25 - 45,African-American,0,4,0,0,0,-1.0,M,0,0,Risk of Recidivism,4,Low,Risk of Violence,4,Low,0,831,0,0
Male,38,25 - 45,Other,0,1,0,0,1,-1.0,F,0,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,0,914,0,0
Male,30,25 - 45,African-American,0,8,0,0,14,-1.0,F,1,0,Risk of Recidivism,8,High,Risk of Violence,3,Low,63,241,1,1
Male,21,Less than 25,Caucasian,0,4,0,0,2,-1.0,F,1,0,Risk of Recidivism,4,Low,Risk of Violence,6,Medium,77,129,0,1
Male,44,25 - 45,African-American,0,1,0,0,0,-1.0,F,0,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,0,914,0,0
Male,52,Greater than 45,African-American,0,1,0,0,0,0.0,F,0,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,1,823,0,0
Male,30,25 - 45,African-American,0,5,0,0,6,-1.0,F,1,0,Risk of Recidivism,5,Medium,Risk of Violence,3,Low,0,20,1,1
Male,31,25 - 45,African-American,0,8,0,0,9,0.0,F,1,1,Risk of Recidivism,8,High,Risk of Violence,6,Medium,1,108,1,1
Female,21,Less than 25,African-American,0,6,1,0,2,-12.0,F,1,0,Risk of Recidivism,6,Medium,Risk of Violence,7,Medium,0,859,1,0
Male,77,Greater than 45,Caucasian,0,1,0,0,1,-1.0,M,0,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,2,956,0,0
Male,61,Greater than 45,Caucasian,0,6,0,0,4,-1.0,F,0,0,Risk of Recidivism,6,Medium,Risk of Violence,5,Medium,118,896,0,0
Female,41,25 - 45,African-American,0,1,0,0,0,-1.0,M,0,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,0,861,0,0
Female,24,Less than 25,Caucasian,0,5,0,0,0,-1.0,M,0,0,Risk of Recidivism,5,Medium,Risk of Violence,4,Low,0,862,0,0
Female,34,25 - 45,African-American,0,3,0,0,5,-1.0,F,1,0,Risk of Recidivism,3,Low,Risk of Violence,3,Low,0,256,0,0
Male,34,25 - 45,Caucasian,0,2,0,0,3,47.0,F,1,0,Risk of Recidivism,2,Low,Risk of Violence,1,Low,0,47,1,1
Male,27,25 - 45,Hispanic,0,3,0,0,1,0.0,F,0,0,Risk of Recidivism,3,Low,Risk of Violence,3,Low,1,259,0,0
Male,25,25 - 45,African-American,0,7,0,2,6,-1.0,M,1,0,Risk of Recidivism,7,Medium,Risk of Violence,5,Medium,0,244,1,1
Male,30,25 - 45,African-American,0,1,0,0,1,-1.0,F,0,0,Risk of Recidivism,1,Low,Risk of Violence,2,Low,0,1123,0,0
Male,59,Greater than 45,Hispanic,0,1,0,0,0,-4.0,F,0,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,0,1137,0,0
Male,55,Greater than 45,Caucasian,0,1,0,0,1,-1.0,F,1,1,Risk of Recidivism,1,Low,Risk of Violence,1,Low,0,486,1,1
Female,22,Less than 25,African-American,0,6,1,0,1,294.0,M,0,0,Risk of Recidivism,6,Medium,Risk of Violence,6,Medium,0,294,0,0
Male,32,25 - 45,Caucasian,0,6,0,0,0,-1.0,F,1,0,Risk of Recidivism,6,Medium,Risk of Violence,3,Low,4,187,1,1
Male,53,Greater than 45,African-American,0,2,0,0,5,0.0,M,0,0,Risk of Recidivism,2,Low,Risk of Violence,1,Low,2,289,0,0
Male,50,Greater than 45,Caucasian,0,2,0,0,1,-1.0,M,0,0,Risk of Recidivism,2,Low,Risk of Violence,2,Low,0,1166,0,0
Male,26,25 - 45,Other,0,4,0,0,1,-1.0,F,1,0,Risk of Recidivism,4,Low,Risk of Violence,5,Medium,1,43,1,1
Male,21,Less than 25,Hispanic,0,5,0,1,2,-1.0,F,1,1,Risk of Recidivism,5,Medium,Risk of Violence,5,Medium,0,70,0,1
Male,36,25 - 45,African-American,0,6,0,0,7,-1.0,F,1,0,Risk of Recidivism,6,Medium,Risk of Violence,3,Low,0,724,1,1
Male,35,25 - 45,African-American,0,8,0,0,16,-1.0,F,1,0,Risk of Recidivism,8,High,Risk of Violence,6,Medium,613,1075,1,1
Female,25,25 - 45,Caucasian,0,3,0,0,0,-1.0,M,0,0,Risk of Recidivism,3,Low,Risk of Violence,3,Low,1,836,0,0
Female,31,25 - 45,Caucasian,0,6,0,0,2,0.0,M,0,0,Risk of Recidivism,6,Medium,Risk of Violence,3,Low,117,1073,0,0
Female,26,25 - 45,African-American,0,5,0,0,1,-1.0,F,0,0,Risk of Recidivism,5,Medium,Risk of Violence,4,Low,1,489,0,0
Male,25,25 - 45,Caucasian,0,2,0,0,0,-1.0,M,0,0,Risk of Recidivism,2,Low,Risk of Violence,3,Low,0,830,0,0
Male,32,25 - 45,African-American,0,1,0,0,0,0.0,M,0,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,0,864,0,0
Male,40,25 - 45,Caucasian,0,3,0,0,5,-1.0,F,0,0,Risk of Recidivism,3,Low,Risk of Violence,1,Low,0,1116,0,0
Male,35,25 - 45,African-American,0,3,0,0,0,-2.0,F,0,0,Risk of Recidivism,3,Low,Risk of Violence,4,Low,0,1092,0,0
Male,27,25 - 45,African-American,0,3,0,0,2,-1.0,F,0,0,Risk of Recidivism,3,Low,Risk of Violence,2,Low,3,912,0,0
Male,33,25 - 45,African-American,0,9,0,0,12,-1.0,F,1,0,Risk of Recidivism,9,High,Risk of Violence,9,High,2,200,1,1
Male,36,25 - 45,Asian,0,1,0,0,1,-1.0,F,0,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,40,1176,0,0
Male,30,25 - 45,Caucasian,0,2,0,0,2,-22.0,F,0,0,Risk of Recidivism,2,Low,Risk of Violence,3,Low,0,1127,0,0
Male,30,25 - 45,African-American,0,4,0,0,0,0.0,F,0,0,Risk of Recidivism,4,Low,Risk of Violence,3,Low,4,670,0,0
Male,41,25 - 45,African-American,0,8,0,0,19,0.0,F,1,0,Risk of Recidivism,8,High,Risk of Violence,2,Low,220,886,0,0
Female,21,Less than 25,Caucasian,0,7,0,0,1,-99.0,M,0,0,Risk of Recidivism,7,Medium,Risk of Violence,6,Medium,0,1039,0,0
Female,29,25 - 45,Caucasian,0,7,0,0,0,-3.0,F,0,0,Risk of Recidivism,7,Medium,Risk of Violence,3,Low,0,1117,0,0
Male,25,25 - 45,Caucasian,0,5,0,0,0,-1.0,F,0,0,Risk of Recidivism,5,Medium,Risk of Violence,3,Low,0,910,0,0
Male,50,Greater than 45,Caucasian,0,1,0,0,0,-1.0,F,0,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,2,1108,0,0
Male,35,25 - 45,Caucasian,0,2,0,0,4,-1.0,F,0,0,Risk of Recidivism,2,Low,Risk of Violence,1,Low,169,525,0,0
Male,37,25 - 45,African-American,1,9,0,0,17,0.0,F,1,0,Risk of Recidivism,9,High,Risk of Violence,7,Medium,2,166,0,1
Male,43,25 - 45,African-American,0,1,0,0,4,-26.0,F,1,1,Risk of Recidivism,1,Low,Risk of Violence,2,Low,0,421,0,1
Male,29,25 - 45,Caucasian,0,6,0,0,12,0.0,M,1,0,Risk of Recidivism,6,Medium,Risk of Violence,4,Low,39,250,1,1
Female,61,Greater than 45,Caucasian,0,1,0,0,0,-1.0,F,0,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,0,849,0,0
Female,22,Less than 25,African-American,0,9,0,0,4,0.0,F,1,1,Risk of Recidivism,9,High,Risk of Violence,6,Medium,2,291,1,1
Male,27,25 - 45,Caucasian,0,4,0,0,2,-1.0,F,1,0,Risk of Recidivism,4,Low,Risk of Violence,3,Low,0,328,1,1
Female,34,25 - 45,African-American,0,2,0,0,1,-21.0,M,0,0,Risk of Recidivism,2,Low,Risk of Violence,1,Low,0,1150,0,0
Male,24,Less than 25,Other,0,6,0,0,0,-1.0,F,0,0,Risk of Recidivism,6,Medium,Risk of Violence,4,Low,0,565,0,0
Female,34,25 - 45,Caucasian,0,6,0,0,1,39.0,F,0,0,Risk of Recidivism,6,Medium,Risk of Violence,2,Low,0,39,0,0
