workclass,education,education-num,marital-status,occupation,relationship,capital-gain,capital-loss,hours-per-week,native-country,race
Private,Preschool,1,Never-married,Farming-fishing,Not-in-family,0,0,50,Mexico,White
Private,HS-grad,9,Widowed,Transport-moving,Not-in-family,13550,0,60,United-States,White
Private,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,0,0,40,United-States,White
Self-emp-inc,Some-college,10,Divorced,Craft-repair,Not-in-family,3325,0,40,United-States,White
Self-emp-inc,Some-college,10,Married-civ-spouse,Sales,Husband,0,0,50,United-States,White
Private,HS-grad,9,Divorced,Adm-clerical,Unmarried,3325,0,40,United-States,White
Private,Bachelors,13,Married-civ-spouse,Sales,Husband,0,1887,40,United-States,White
Private,HS-grad,9,Divorced,Sales,Not-in-family,0,0,40,United-States,White
Private,HS-grad,9,Never-married,Sales,Own-child,0,0,40,Vietnam,Asian-Pac-Islander
Private,HS-grad,9,Married-civ-spouse,Other-service,Wife,3781,0,35,United-States,White
Private,11th,7,Never-married,Other-service,Own-child,0,0,25,United-States,White
Private,Some-college,10,Separated,Other-service,Unmarried,0,0,70,United-States,Other
Private,11th,7,Married-civ-spouse,Other-service,Husband,0,2179,35,Mexico,White
Private,Bachelors,13,Never-married,Adm-clerical,Other-relative,0,0,40,United-States,White
Private,12th,8,Divorced,Other-service,Unmarried,0,0,40,United-States,Black
Private,HS-grad,9,Never-married,Transport-moving,Not-in-family,0,0,50,United-States,White
Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,0,0,40,United-States,White
Private,10th,6,Never-married,Sales,Own-child,0,0,15,United-States,White
Local-gov,HS-grad,9,Separated,Other-service,Unmarried,0,0,40,United-States,White
Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,0,0,40,United-States,Black
Self-emp-not-inc,HS-grad,9,Never-married,Exec-managerial,Not-in-family,0,0,20,Iran,Other
Local-gov,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,0,0,40,United-States,White
Private,Masters,14,Never-married,Prof-specialty,Own-child,0,1564,40,United-States,White
Private,Bachelors,13,Never-married,Adm-clerical,Own-child,0,0,40,United-States,White
Self-emp-inc,Some-college,10,Never-married,Craft-repair,Own-child,0,0,18,United-States,White
Self-emp-inc,Some-college,10,Married-civ-spouse,Craft-repair,Husband,7298,0,45,United-States,White
Private,9th,5,Divorced,Craft-repair,Not-in-family,0,0,40,United-States,White
Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,0,0,70,United-States,White
Private,HS-grad,9,Divorced,Protective-serv,Not-in-family,0,0,40,United-States,Black
Private,10th,6,Never-married,Other-service,Other-relative,0,0,15,United-States,White
State-gov,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,7298,0,40,United-States,White
Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,0,0,40,United-States,White
Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,0,1902,45,United-States,White
Private,11th,7,Divorced,Handlers-cleaners,Not-in-family,0,0,48,United-States,White
Private,Some-college,10,Never-married,Other-service,Not-in-family,0,0,40,United-States,White
Private,Some-college,10,Married-civ-spouse,Other-service,Husband,0,0,35,United-States,White
Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,0,0,50,United-States,White
Private,Bachelors,13,Married-civ-spouse,Handlers-cleaners,Husband,0,0,40,United-States,White
Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,15024,0,60,United-States,White
Private,HS-grad,9,Never-married,Other-service,Not-in-family,0,0,50,United-States,Black
Local-gov,Bachelors,13,Divorced,Adm-clerical,Not-in-family,0,0,34,United-States,White
State-gov,Some-college,10,Divorced,Tech-support,Not-in-family,0,0,48,United-States,Other
Private,HS-grad,9,Never-married,Adm-clerical,Own-child,0,0,65,United-States,White
Private,Assoc-acdm,12,Never-married,Prof-specialty,Own-child,2176,0,25,United-States,White
Private,HS-grad,9,Never-married,Transport-moving,Own-child,0,0,45,United-States,White
Private,Assoc-voc,11,Never-married,Prof-specialty,Unmarried,0,0,24,United-States,White
Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,0,0,50,China,Asian-Pac-Islander
Private,HS-grad,9,Never-married,Other-service,Own-child,0,0,16,United-States,White
Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,14344,0,48,United-States,White
State-gov,Masters,14,Divorced,Prof-specialty,Unmarried,0,1876,50,United-States,White
Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,0,0,53,Mexico,White
Private,9th,5,Never-married,Craft-repair,Not-in-family,0,1617,35,United-States,White
Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,0,0,50,United-States,White
Private,Bachelors,13,Married-civ-spouse,Sales,Husband,0,0,75,United-States,White
Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,0,0,45,United-States,White
Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,0,0,40,United-States,White
Federal-gov,Some-college,10,Never-married,Adm-clerical,Not-in-family,0,0,40,United-States,White
Federal-gov,Masters,14,Divorced,Prof-specialty,Not-in-family,0,0,5,United-States,White
Private,11th,7,Married-civ-spouse,Machine-op-inspct,Other-relative,0,0,40,Mexico,White
Private,Some-college,10,Never-married,Other-service,Own-child,0,0,30,United-States,White
Local-gov,HS-grad,9,Never-married,Craft-repair,Not-in-family,0,0,40,United-States,White
Private,Bachelors,13,Never-married,Tech-support,Own-child,0,0,40,United-States,White
Private,Assoc-acdm,12,Never-married,Prof-specialty,Own-child,0,0,40,United-States,White
Private,Some-college,10,Never-married,Other-service,Own-child,0,0,20,United-States,White
Self-emp-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,0,0,50,Canada,White
Private,HS-grad,9,Never-married,Other-service,Other-relative,0,0,40,United-States,Black
Private,Some-college,10,Married-civ-spouse,Sales,Husband,0,0,48,United-States,White
State-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,0,0,40,United-States,White
Local-gov,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,0,0,40,United-States,White
Private,Some-college,10,Never-married,Other-service,Not-in-family,0,0,35,United-States,White
State-gov,Doctorate,16,Divorced,Prof-specialty,Not-in-family,14084,0,60,United-States,White
Local-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,0,0,40,United-States,Black
Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,3464,0,40,United-States,White
State-gov,Assoc-acdm,12,Divorced,Exec-managerial,Unmarried,0,0,38,United-States,White
Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,0,0,46,United-States,White
Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,0,0,40,United-States,White
Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,0,1628,48,United-States,White
Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,0,0,40,United-States,White
Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,3103,0,50,United-States,White
Local-gov,11th,7,Separated,Prof-specialty,Unmarried,0,0,30,United-States,Other
Private,9th,5,Never-married,Other-service,Own-child,0,0,40,United-States,White
Private,Some-college,10,Never-married,Craft-repair,Own-child,0,0,50,United-States,White
Private,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,0,0,43,United-States,White
Private,Some-college,10,Divorced,Tech-support,Not-in-family,0,1408,50,United-States,White
Private,9th,5,Married-civ-spouse,Machine-op-inspct,Husband,0,0,40,United-States,White
Private,Some-college,10,Never-married,Sales,Own-child,0,0,18,United-States,White
Private,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,0,0,40,Italy,White
Private,HS-grad,9,Never-married,Sales,Own-child,0,0,40,United-States,White
Private,Assoc-voc,11,Married-spouse-absent,Machine-op-inspct,Not-in-family,0,0,40,United-States,Black
Private,11th,7,Never-married,Exec-managerial,Not-in-family,0,0,40,United-States,Black
Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,0,0,40,United-States,White
Private,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Wife,0,0,40,United-States,Black
Private,HS-grad,9,Married-civ-spouse,Sales,Wife,0,0,60,United-States,White
State-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,0,0,40,United-States,White
Private,Bachelors,13,Married-civ-spouse,Other-service,Husband,0,0,30,United-States,White
Private,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,0,0,37,United-States,White
Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,0,0,60,United-States,White
Private,10th,6,Married-civ-spouse,Farming-fishing,Husband,0,0,35,Mexico,White
Private,Bachelors,13,Never-married,Handlers-cleaners,Own-child,0,0,30,United-States,White
Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,0,0,40,United-States,White
Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,0,0,70,United-States,White
Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,0,0,40,United-States,White
Private,Some-college,10,Never-married,Sales,Unmarried,0,0,60,Mexico,White
Private,5th-6th,3,Widowed,Other-service,Not-in-family,0,0,6,United-States,Asian-Pac-Islander
Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,0,0,50,United-States,White
Private,Assoc-acdm,12,Divorced,Sales,Not-in-family,0,0,40,United-States,White
Private,5th-6th,3,Married-civ-spouse,Handlers-cleaners,Husband,0,0,40,Mexico,White
Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,0,0,40,United-States,White
Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,0,0,35,United-States,White
Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,0,0,40,United-States,White
Federal-gov,Some-college,10,Divorced,Adm-clerical,Not-in-family,0,0,40,United-States,White
Private,Bachelors,13,Divorced,Sales,Unmarried,0,0,75,United-States,White
Local-gov,7th-8th,4,Divorced,Other-service,Unmarried,0,0,40,Columbia,White
Self-emp-not-inc,Some-college,10,Married-spouse-absent,Other-service,Unmarried,0,0,40,United-States,White
State-gov,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,3103,0,40,United-States,White
Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,0,0,65,United-States,White
Private,Masters,14,Widowed,Machine-op-inspct,Other-relative,0,0,40,China,Asian-Pac-Islander
Private,Bachelors,13,Never-married,Other-service,Not-in-family,0,0,30,United-States,White
Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,0,0,40,United-States,White
Private,HS-grad,9,Divorced,Other-service,Not-in-family,0,0,28,United-States,White
Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,0,0,40,United-States,White
Private,Assoc-acdm,12,Never-married,Adm-clerical,Own-child,0,0,40,United-States,White
Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,0,0,45,United-States,White
Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,0,1672,45,United-States,White
Private,Assoc-voc,11,Divorced,Prof-specialty,Unmarried,0,0,40,United-States,White
Private,Some-college,10,Never-married,Other-service,Own-child,0,0,40,United-States,White
Private,Some-college,10,Married-civ-spouse,Other-service,Husband,0,0,40,United-States,Amer-Indian-Eskimo
Private,HS-grad,9,Never-married,Sales,Own-child,0,0,35,United-States,White
Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Husband,0,0,40,United-States,White
Private,Bachelors,13,Married-civ-spouse,Sales,Husband,0,0,60,United-States,White
Private,Bachelors,13,Married-civ-spouse,Sales,Husband,0,0,15,United-States,White
Private,Some-college,10,Divorced,Craft-repair,Not-in-family,0,0,40,United-States,White
Private,Some-college,10,Married-civ-spouse,Sales,Husband,0,0,12,United-States,White
Private,Bachelors,13,Divorced,Exec-managerial,Not-in-family,0,0,37,United-States,White
Private,HS-grad,9,Never-married,Craft-repair,Own-child,0,0,40,United-States,White
Private,Bachelors,13,Never-married,Sales,Not-in-family,0,0,40,Ireland,White
Private,5th-6th,3,Married-spouse-absent,Priv-house-serv,Other-relative,0,0,8,El-Salvador,White
Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,0,0,25,United-States,White
Self-emp-not-inc,11th,7,Married-civ-spouse,Farming-fishing,Husband,6418,0,40,United-States,White
Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,0,0,40,United-States,White
Self-emp-not-inc,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,0,0,36,United-States,White
Private,Some-college,10,Never-married,Sales,Not-in-family,0,0,70,United-States,White
Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Wife,5178,0,40,United-States,White
Private,11th,7,Married-civ-spouse,Transport-moving,Husband,0,0,70,United-States,White
Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,0,0,40,United-States,White
Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,0,0,55,United-States,White
Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,0,0,40,United-States,White
Private,Bachelors,13,Never-married,Craft-repair,Not-in-family,0,0,40,Mexico,White
Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,5178,0,60,United-States,Black
Private,Some-college,10,Divorced,Tech-support,Unmarried,0,0,30,United-States,White
Private,HS-grad,9,Never-married,Sales,Own-child,0,0,60,United-States,White
Private,HS-grad,9,Never-married,Prof-specialty,Own-child,0,0,36,United-States,White
Self-emp-not-inc,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,0,1887,70,United-States,White
Private,Some-college,10,Never-married,Prof-specialty,Own-child,0,0,25,United-States,White
Self-emp-inc,Assoc-acdm,12,Never-married,Exec-managerial,Not-in-family,0,1876,50,United-States,White
Private,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,0,0,40,United-States,White
Private,Some-college,10,Married-civ-spouse,Sales,Wife,0,0,21,United-States,White
Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,0,0,60,United-States,White
Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,0,0,55,United-States,White
Local-gov,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,0,0,40,United-States,White
Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,0,0,40,United-States,White
Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,0,0,15,United-States,White
Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,0,0,60,United-States,White
Local-gov,HS-grad,9,Divorced,Other-service,Not-in-family,0,0,40,United-States,White
Private,Bachelors,13,Divorced,Prof-specialty,Unmarried,0,0,40,United-States,White
Private,HS-grad,9,Divorced,Other-service,Not-in-family,0,0,38,United-States,White
Private,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,0,0,40,United-States,White
Private,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,0,0,40,United-States,White
Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,0,0,40,United-States,White
Private,Bachelors,13,Never-married,Tech-support,Not-in-family,0,0,40,United-States,White
Private,Some-college,10,Never-married,Sales,Own-child,0,0,40,United-States,White
Local-gov,10th,6,Married-civ-spouse,Craft-repair,Husband,0,0,40,United-States,White
Private,Assoc-acdm,12,Widowed,Machine-op-inspct,Unmarried,0,0,40,United-States,Black
Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,0,0,40,United-States,White
Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,0,0,40,United-States,White
Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,0,0,40,Ireland,White
Private,Some-college,10,Married-spouse-absent,Exec-managerial,Not-in-family,0,0,40,United-States,White
Self-emp-not-inc,Some-college,10,Divorced,Other-service,Not-in-family,3325,0,40,United-States,White
Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,0,0,40,United-States,White
Private,Bachelors,13,Never-married,Adm-clerical,Not-in-family,0,0,30,United-States,White
Private,HS-grad,9,Divorced,Adm-clerical,Not-in-family,0,1741,40,United-States,White
Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,0,0,62,United-States,White
Federal-gov,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,0,0,40,United-States,White
Local-gov,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,7688,0,40,United-States,White
Self-emp-not-inc,HS-grad,9,Divorced,Farming-fishing,Unmarried,0,0,50,United-States,White
Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,0,0,43,United-States,White
Private,Prof-school,15,Never-married,Farming-fishing,Not-in-family,0,0,32,United-States,White
Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,0,1977,50,United-States,White
Private,Some-college,10,Never-married,Transport-moving,Own-child,0,0,20,China,Asian-Pac-Islander
Private,Bachelors,13,Never-married,Sales,Own-child,0,0,40,United-States,White
Self-emp-not-inc,HS-grad,9,Divorced,Craft-repair,Unmarried,0,0,60,United-States,White
Private,Bachelors,13,Never-married,Sales,Not-in-family,0,0,45,United-States,White
Private,10th,6,Widowed,Priv-house-serv,Not-in-family,0,0,60,United-States,White
Private,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,0,0,40,United-States,White
