workclass,education,education-num,marital-status,occupation,relationship,capital-gain,capital-loss,hours-per-week,native-country,age
Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,0,0,48,United-States,56
Self-emp-inc,Assoc-voc,11,Never-married,Exec-managerial,Not-in-family,0,0,48,United-States,41
Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,0,0,50,United-States,49
Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,0,0,40,United-States,56
Private,Some-college,10,Married-civ-spouse,Other-service,Husband,0,0,40,United-States,48
Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,0,0,40,United-States,37
State-gov,Some-college,10,Never-married,Prof-specialty,Own-child,0,0,16,United-States,21
Local-gov,Masters,14,Married-civ-spouse,Exec-managerial,Husband,0,0,40,United-States,33
Private,HS-grad,9,Married-civ-spouse,Sales,Husband,0,0,20,United-States,60
Private,HS-grad,9,Married-civ-spouse,Transport-moving,Wife,0,0,15,United-States,41
Private,12th,8,Separated,Other-service,Unmarried,0,0,50,Dominican-Republic,33
Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,0,0,40,United-States,31
Private,Masters,14,Divorced,Exec-managerial,Other-relative,0,0,40,South,34
Private,Masters,14,Separated,Exec-managerial,Not-in-family,0,0,20,United-States,65
Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,0,0,40,United-States,25
Private,HS-grad,9,Married-civ-spouse,Tech-support,Husband,0,0,40,United-States,30
Private,Some-college,10,Never-married,Other-service,Unmarried,0,0,20,United-States,24
Private,11th,7,Widowed,Adm-clerical,Not-in-family,0,0,45,United-States,61
Private,Some-college,10,Divorced,Other-service,Unmarried,0,0,21,United-States,29
Private,Some-college,10,Never-married,Adm-clerical,Own-child,0,0,30,Puerto-Rico,22
Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,0,0,80,United-States,30
Private,HS-grad,9,Divorced,Adm-clerical,Not-in-family,0,0,40,United-States,52
Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,0,0,40,United-States,28
Private,HS-grad,9,Divorced,Transport-moving,Other-relative,0,0,60,United-States,48
Private,Some-college,10,Divorced,Exec-managerial,Not-in-family,0,0,40,United-States,60
Private,Masters,14,Never-married,Prof-specialty,Unmarried,0,0,40,China,38
Private,HS-grad,9,Married-spouse-absent,Machine-op-inspct,Not-in-family,0,0,40,United-States,21
Self-emp-not-inc,Bachelors,13,Divorced,Prof-specialty,Not-in-family,0,1340,45,United-States,32
Private,Assoc-voc,11,Divorced,Adm-clerical,Unmarried,0,0,38,United-States,38
Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,0,1887,40,United-States,60
Local-gov,Some-college,10,Never-married,Adm-clerical,Not-in-family,0,0,40,United-States,24
Self-emp-not-inc,Masters,14,Married-civ-spouse,Exec-managerial,Wife,99999,0,50,United-States,41
Private,HS-grad,9,Divorced,Exec-managerial,Other-relative,0,0,45,United-States,59
Federal-gov,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,0,0,60,United-States,52
Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,0,0,50,United-States,50
Private,HS-grad,9,Married-spouse-absent,Other-service,Not-in-family,0,0,40,South,28
Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,0,0,60,United-States,30
Private,HS-grad,9,Widowed,Machine-op-inspct,Not-in-family,0,0,40,United-States,43
Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,3137,0,40,United-States,24
Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,0,0,60,United-States,45
Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,0,0,40,Mexico,26
Self-emp-not-inc,Masters,14,Married-civ-spouse,Prof-specialty,Husband,0,2415,55,United-States,41
Self-emp-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,0,0,65,United-States,43
Private,10th,6,Married-civ-spouse,Adm-clerical,Wife,0,0,40,United-States,31
Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,0,0,40,United-States,55
Private,10th,6,Never-married,Other-service,Own-child,0,0,40,United-States,18
Self-emp-not-inc,12th,8,Never-married,Craft-repair,Own-child,0,0,40,United-States,36
Private,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,0,2051,40,United-States,47
Private,Some-college,10,Never-married,Adm-clerical,Own-child,0,0,40,United-States,22
Private,11th,7,Never-married,Other-service,Not-in-family,0,0,30,United-States,18
Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,0,0,45,United-States,24
Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,0,0,15,United-States,55
Private,Bachelors,13,Never-married,Exec-managerial,Own-child,0,0,40,United-States,22
Private,11th,7,Never-married,Machine-op-inspct,Not-in-family,0,0,40,Puerto-Rico,42
State-gov,Assoc-voc,11,Married-civ-spouse,Other-service,Husband,0,0,45,United-States,42
Private,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,0,0,40,United-States,27
Self-emp-inc,Some-college,10,Married-civ-spouse,Sales,Husband,0,0,40,United-States,51
Private,HS-grad,9,Never-married,Other-service,Not-in-family,0,0,40,United-States,40
Private,HS-grad,9,Divorced,Protective-serv,Not-in-family,0,0,40,United-States,49
Private,HS-grad,9,Married-civ-spouse,Sales,Husband,3908,0,50,United-States,33
Private,Bachelors,13,Married-civ-spouse,Sales,Husband,0,0,55,United-States,30
Private,Bachelors,13,Never-married,Sales,Not-in-family,0,0,40,United-States,23
Self-emp-not-inc,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,0,0,50,United-States,28
Private,HS-grad,9,Married-civ-spouse,Tech-support,Husband,0,0,40,Vietnam,43
Private,7th-8th,4,Married-civ-spouse,Prof-specialty,Wife,0,0,40,United-States,37
Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,0,0,40,United-States,33
Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,0,0,32,United-States,42
Private,HS-grad,9,Never-married,Exec-managerial,Unmarried,0,0,40,Mexico,22
Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,4416,0,40,United-States,26
Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,0,0,40,United-States,32
Private,HS-grad,9,Married-civ-spouse,Sales,Husband,0,0,30,United-States,67
Private,Some-college,10,Divorced,Adm-clerical,Unmarried,0,0,40,United-States,51
Private,11th,7,Never-married,Other-service,Own-child,0,0,15,United-States,18
Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,0,1977,10,United-States,57
Private,HS-grad,9,Divorced,Craft-repair,Own-child,0,0,40,Portugal,29
Private,Bachelors,13,Separated,Other-service,Not-in-family,0,0,40,United-States,42
Private,HS-grad,9,Never-married,Transport-moving,Not-in-family,0,0,40,United-States,47
Federal-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,0,0,40,United-States,34
Private,10th,6,Married-civ-spouse,Other-service,Wife,0,0,30,United-States,27
Private,HS-grad,9,Separated,Transport-moving,Own-child,0,0,17,United-States,28
Private,HS-grad,9,Never-married,Other-service,Other-relative,0,0,20,United-States,17
Private,11th,7,Married-civ-spouse,Protective-serv,Husband,0,0,40,United-States,24
Self-emp-not-inc,Assoc-acdm,12,Married-civ-spouse,Farming-fishing,Husband,0,0,60,United-States,40
Self-emp-inc,Some-college,10,Married-civ-spouse,Sales,Husband,0,2174,35,United-States,81
Federal-gov,Some-college,10,Married-civ-spouse,Craft-repair,Husband,3908,0,40,United-States,47
Private,10th,6,Married-civ-spouse,Craft-repair,Husband,0,0,40,United-States,29
Private,Some-college,10,Never-married,Other-service,Unmarried,0,0,30,United-States,24
Private,Bachelors,13,Married-spouse-absent,Prof-specialty,Not-in-family,0,0,40,Japan,31
Private,HS-grad,9,Divorced,Tech-support,Not-in-family,0,0,45,United-States,38
Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,0,0,40,United-States,37
Private,Some-college,10,Never-married,Adm-clerical,Other-relative,0,0,40,United-States,35
Private,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,0,0,50,United-States,23
Private,HS-grad,9,Never-married,Other-service,Own-child,0,0,40,Germany,22
Private,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,0,0,40,United-States,53
Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,0,0,40,United-States,40
Self-emp-inc,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,9386,0,70,Germany,68
Private,Some-college,10,Never-married,Other-service,Not-in-family,0,0,35,United-States,19
Private,7th-8th,4,Married-civ-spouse,Handlers-cleaners,Husband,0,0,50,United-States,28
Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,0,0,16,United-States,57
Local-gov,Masters,14,Widowed,Prof-specialty,Not-in-family,0,0,40,United-States,51
Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,0,0,40,United-States,68
Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,5013,0,40,United-States,39
Local-gov,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,0,1848,40,United-States,45
State-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,0,0,35,United-States,45
Self-emp-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,0,0,40,United-States,80
Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,0,0,50,United-States,55
Private,Some-college,10,Never-married,Sales,Own-child,0,0,40,United-States,23
State-gov,Some-college,10,Never-married,Adm-clerical,Not-in-family,0,0,40,United-States,45
Private,Bachelors,13,Divorced,Sales,Unmarried,0,0,40,United-States,39
Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Other-service,Husband,3411,0,40,United-States,45
Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,0,0,40,United-States,34
Local-gov,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,0,0,40,United-States,42
Private,Some-college,10,Never-married,Sales,Other-relative,0,0,30,United-States,21
Private,Some-college,10,Divorced,Adm-clerical,Unmarried,0,0,40,United-States,35
Local-gov,Bachelors,13,Never-married,Transport-moving,Own-child,0,0,20,United-States,24
Private,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,0,0,40,United-States,39
Private,12th,8,Never-married,Adm-clerical,Own-child,594,0,20,United-States,17
Federal-gov,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,0,0,40,United-States,31
Federal-gov,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,0,0,50,United-States,48
Private,Some-college,10,Never-married,Tech-support,Other-relative,0,0,40,United-States,30
Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,0,0,30,United-States,38
Private,HS-grad,9,Never-married,Adm-clerical,Own-child,0,0,50,United-States,24
Private,12th,8,Divorced,Adm-clerical,Unmarried,0,0,40,United-States,47
Private,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,0,0,40,Portugal,56
Private,11th,7,Married-civ-spouse,Adm-clerical,Husband,7298,0,40,United-States,59
Self-emp-not-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,0,0,35,United-States,39
Private,Some-college,10,Never-married,Other-service,Own-child,0,0,30,United-States,22
Local-gov,10th,6,Never-married,Prof-specialty,Own-child,0,0,10,United-States,17
Self-emp-not-inc,10th,6,Married-civ-spouse,Exec-managerial,Husband,0,0,30,United-States,66
Private,Some-college,10,Divorced,Sales,Unmarried,0,0,40,United-States,39
Private,Some-college,10,Never-married,Tech-support,Not-in-family,0,0,40,United-States,18
Private,5th-6th,3,Married-civ-spouse,Machine-op-inspct,Husband,0,0,40,United-States,55
Federal-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,0,0,55,United-States,26
Private,HS-grad,9,Widowed,Sales,Not-in-family,0,0,17,United-States,64
Self-emp-not-inc,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,99999,0,60,United-States,48
Federal-gov,HS-grad,9,Married-civ-spouse,Other-service,Husband,0,0,40,United-States,51
Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,0,0,30,United-States,61
Private,Some-college,10,Never-married,Prof-specialty,Own-child,0,0,15,United-States,22
Private,Assoc-voc,11,Divorced,Other-service,Not-in-family,0,0,20,United-States,44
Private,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,0,0,40,United-States,47
Private,Assoc-acdm,12,Never-married,Sales,Not-in-family,0,0,40,United-States,29
Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,0,0,40,United-States,39
State-gov,HS-grad,9,Never-married,Adm-clerical,Other-relative,0,0,40,United-States,37
Private,Some-college,10,Never-married,Other-service,Own-child,0,0,20,United-States,21
Private,HS-grad,9,Separated,Adm-clerical,Unmarried,0,0,32,United-States,34
Private,Some-college,10,Married-civ-spouse,Tech-support,Husband,0,0,45,United-States,56
State-gov,Some-college,10,Never-married,Transport-moving,Not-in-family,0,0,40,United-States,31
Private,HS-grad,9,Divorced,Sales,Not-in-family,2202,0,40,United-States,31
Private,HS-grad,9,Divorced,Adm-clerical,Unmarried,0,0,40,United-States,28
Federal-gov,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,0,0,48,United-States,47
Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,0,0,38,United-States,56
Private,Bachelors,13,Never-married,Sales,Not-in-family,0,0,40,United-States,30
Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,0,0,46,United-States,42
Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,0,0,45,United-States,33
Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,0,0,40,United-States,57
Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,0,0,50,United-States,40
Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,0,0,60,United-States,41
Private,HS-grad,9,Widowed,Prof-specialty,Not-in-family,0,0,40,United-States,42
Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,15024,0,60,Mexico,49
Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,0,0,50,United-States,24
Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,0,0,40,United-States,31
Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,0,0,40,United-States,25
Private,1st-4th,2,Married-civ-spouse,Handlers-cleaners,Husband,0,0,40,United-States,47
Self-emp-not-inc,Assoc-acdm,12,Married-spouse-absent,Farming-fishing,Not-in-family,0,0,50,United-States,37
Private,Some-college,10,Never-married,Protective-serv,Own-child,0,0,30,El-Salvador,25
Private,Some-college,10,Divorced,Other-service,Not-in-family,0,0,30,United-States,31
Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,0,0,50,United-States,46
Private,Some-college,10,Never-married,Adm-clerical,Own-child,0,0,35,United-States,20
Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,7298,0,50,United-States,31
Private,12th,8,Divorced,Priv-house-serv,Unmarried,0,0,30,United-States,63
Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,0,0,45,United-States,54
Private,10th,6,Never-married,Other-service,Own-child,0,0,8,United-States,17
Private,HS-grad,9,Divorced,Tech-support,Not-in-family,0,0,40,United-States,40
Private,Bachelors,13,Never-married,Prof-specialty,Other-relative,0,0,40,United-States,27
State-gov,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,0,0,40,United-States,41
Self-emp-not-inc,Bachelors,13,Divorced,Exec-managerial,Not-in-family,0,0,50,United-States,32
Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,0,0,40,United-States,35
State-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,0,0,40,United-States,42
Private,5th-6th,3,Married-civ-spouse,Other-service,Other-relative,0,0,20,Mexico,65
Private,HS-grad,9,Never-married,Adm-clerical,Unmarried,0,0,40,United-States,47
Private,Masters,14,Married-civ-spouse,Tech-support,Husband,0,1887,45,China,41
Private,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,0,0,50,United-States,28
Private,Some-college,10,Never-married,Craft-repair,Own-child,0,0,40,United-States,22
Private,Some-college,10,Never-married,Handlers-cleaners,Own-child,0,0,40,United-States,23
Self-emp-not-inc,Some-college,10,Married-civ-spouse,Craft-repair,Husband,0,0,45,United-States,28
Private,HS-grad,9,Widowed,Machine-op-inspct,Not-in-family,0,0,40,United-States,59
Local-gov,10th,6,Married-civ-spouse,Other-service,Wife,0,0,30,United-States,59
Private,HS-grad,9,Divorced,Craft-repair,Other-relative,0,0,48,United-States,46
Private,HS-grad,9,Married-civ-spouse,Sales,Husband,0,0,50,United-States,23
Local-gov,Masters,14,Never-married,Tech-support,Not-in-family,0,0,40,United-States,47
Private,Assoc-voc,11,Never-married,Tech-support,Own-child,0,0,38,United-States,24
Federal-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,0,0,40,United-States,37
Self-emp-inc,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,0,0,60,United-States,49
Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Wife,15024,0,10,United-States,48
Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,0,0,35,United-States,57
Self-emp-not-inc,HS-grad,9,Never-married,Craft-repair,Not-in-family,0,0,35,United-States,24
Private,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,0,0,40,United-States,40
Private,HS-grad,9,Never-married,Sales,Unmarried,0,0,40,United-States,25
Private,HS-grad,9,Widowed,Transport-moving,Not-in-family,0,0,22,United-States,64
Private,Some-college,10,Divorced,Transport-moving,Unmarried,0,0,35,England,44
Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,0,0,40,United-States,45
Private,12th,8,Married-civ-spouse,Adm-clerical,Husband,0,0,50,United-States,24
State-gov,Assoc-acdm,12,Divorced,Tech-support,Not-in-family,0,1974,40,United-States,42
Private,HS-grad,9,Never-married,Tech-support,Not-in-family,0,0,45,United-States,27
Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,0,0,40,United-States,54
Self-emp-not-inc,Some-college,10,Married-civ-spouse,Transport-moving,Husband,0,0,55,United-States,50
