code_module,code_presentation,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result
FFF,2013J,M,London Region,A Level or Equivalent,10-20,35-55,1,120,N,Pass
FFF,2013J,M,Wales,HE Qualification,60-70%,35-55,2,120,N,Fail
FFF,2013J,F,Wales,Lower Than A Level,0-10%,0-35,0,90,N,Fail
FFF,2013J,M,East Anglian Region,Lower Than A Level,90-100%,0-35,0,60,N,Withdrawn
FFF,2013J,F,North Western Region,A Level or Equivalent,60-70%,0-35,0,90,N,Distinction
FFF,2013J,M,North Region,Lower Than A Level,40-50%,35-55,1,180,N,Pass
FFF,2013J,M,London Region,A Level or Equivalent,20-30%,0-35,1,120,Y,Withdrawn
FFF,2013J,F,South West Region,A Level or Equivalent,20-30%,0-35,0,90,N,Pass
FFF,2013J,M,London Region,Lower Than A Level,30-40%,0-35,0,120,Y,Pass
FFF,2013J,M,Scotland,HE Qualification,0-10%,0-35,0,120,N,Fail
FFF,2013J,M,East Midlands Region,Lower Than A Level,10-20,0-35,0,60,N,Pass
FFF,2013J,M,South Region,A Level or Equivalent,40-50%,0-35,0,60,N,Withdrawn
FFF,2013J,M,Yorkshire Region,Lower Than A Level,10-20,35-55,1,60,N,Withdrawn
FFF,2013J,M,Scotland,Lower Than A Level,60-70%,0-35,0,60,N,Withdrawn
FFF,2013J,M,East Midlands Region,HE Qualification,80-90%,35-55,1,120,N,Pass
FFF,2013J,M,Wales,HE Qualification,50-60%,35-55,0,240,N,Pass
FFF,2013J,F,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,90,N,Distinction
FFF,2013J,M,East Midlands Region,Lower Than A Level,70-80%,0-35,0,60,N,Withdrawn
FFF,2013J,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,1,60,N,Fail
FFF,2013J,M,Scotland,HE Qualification,0-10%,0-35,0,60,N,Distinction
FFF,2013J,F,East Midlands Region,Lower Than A Level,10-20,0-35,0,60,Y,Pass
FFF,2013J,M,North Western Region,A Level or Equivalent,60-70%,0-35,0,90,N,Withdrawn
FFF,2013J,F,East Midlands Region,HE Qualification,30-40%,0-35,0,120,N,Distinction
FFF,2013J,M,London Region,Lower Than A Level,20-30%,35-55,0,180,N,Withdrawn
FFF,2013J,M,London Region,A Level or Equivalent,20-30%,0-35,0,60,N,Fail
FFF,2013J,M,North Western Region,Lower Than A Level,30-40%,0-35,2,120,N,Withdrawn
FFF,2013J,M,South East Region,Lower Than A Level,60-70%,0-35,0,120,N,Withdrawn
FFF,2013J,M,Wales,Lower Than A Level,80-90%,0-35,1,60,N,Fail
FFF,2013J,M,North Region,Lower Than A Level,10-20,0-35,1,90,N,Withdrawn
FFF,2013J,M,Wales,Lower Than A Level,40-50%,0-35,1,60,N,Fail
FFF,2013J,M,South Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass
FFF,2013J,F,South East Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass
FFF,2013J,M,London Region,Lower Than A Level,40-50%,0-35,0,120,N,Pass
FFF,2013J,M,Yorkshire Region,HE Qualification,80-90%,0-35,0,60,N,Pass
FFF,2013J,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass
FFF,2013J,M,London Region,Lower Than A Level,30-40%,0-35,1,90,Y,Fail
FFF,2013J,M,North Western Region,Lower Than A Level,20-30%,0-35,0,180,N,Pass
FFF,2013J,M,South Region,A Level or Equivalent,80-90%,0-35,0,120,N,Pass
FFF,2013J,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn
FFF,2013J,M,London Region,Lower Than A Level,10-20,0-35,0,120,N,Distinction
FFF,2013J,M,Wales,A Level or Equivalent,30-40%,0-35,0,90,N,Pass
FFF,2013J,M,Scotland,HE Qualification,40-50%,0-35,1,60,N,Pass
FFF,2013J,M,East Midlands Region,Lower Than A Level,70-80%,0-35,0,60,N,Fail
FFF,2013J,M,East Anglian Region,A Level or Equivalent,50-60%,35-55,0,60,N,Fail
FFF,2013J,F,North Western Region,A Level or Equivalent,0-10%,35-55,3,180,N,Withdrawn
FFF,2013J,F,London Region,Lower Than A Level,0-10%,0-35,0,60,Y,Distinction
FFF,2013J,M,South Region,Lower Than A Level,70-80%,0-35,0,60,N,Withdrawn
FFF,2013J,F,London Region,A Level or Equivalent,30-40%,0-35,1,150,N,Pass
FFF,2013J,M,North Region,A Level or Equivalent,10-20,35-55,1,60,N,Fail
FFF,2013J,M,Scotland,A Level or Equivalent,0-10%,35-55,0,60,N,Pass
FFF,2013J,F,East Anglian Region,Lower Than A Level,70-80%,0-35,0,180,N,Withdrawn
FFF,2013J,M,North Western Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass
FFF,2013J,M,North Western Region,A Level or Equivalent,40-50%,0-35,0,120,N,Withdrawn
FFF,2013J,M,South East Region,A Level or Equivalent,60-70%,0-35,1,60,N,Pass
FFF,2013J,F,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn
FFF,2013J,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass
FFF,2013J,F,South Region,Lower Than A Level,90-100%,0-35,0,120,N,Pass
FFF,2013J,M,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,270,N,Withdrawn
FFF,2013J,M,Scotland,A Level or Equivalent,80-90%,0-35,1,90,N,Pass
FFF,2013J,M,London Region,A Level or Equivalent,20-30%,0-35,3,90,N,Pass
FFF,2013J,M,Wales,Lower Than A Level,0-10%,0-35,2,60,N,Fail
FFF,2013J,M,East Midlands Region,Lower Than A Level,90-100%,0-35,0,180,N,Withdrawn
FFF,2013J,F,Ireland,A Level or Equivalent,30-40%,0-35,1,60,N,Withdrawn
FFF,2013J,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,Y,Pass
FFF,2013J,M,Wales,A Level or Equivalent,50-60%,0-35,0,60,N,Pass
FFF,2013J,F,Wales,Lower Than A Level,50-60%,35-55,0,60,N,Pass
FFF,2013J,M,North Western Region,A Level or Equivalent,60-70%,0-35,1,120,N,Fail
FFF,2013J,M,East Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass
FFF,2013J,M,East Anglian Region,Lower Than A Level,20-30%,0-35,1,90,N,Pass
FFF,2013J,F,Wales,Lower Than A Level,30-40%,0-35,0,180,N,Fail
FFF,2013J,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,2,120,N,Withdrawn
FFF,2013J,F,East Midlands Region,A Level or Equivalent,10-20,0-35,0,60,Y,Pass
FFF,2013J,M,South Region,A Level or Equivalent,40-50%,35-55,1,180,N,Withdrawn
FFF,2013J,M,North Region,A Level or Equivalent,80-90%,0-35,2,210,N,Pass
FFF,2013J,M,West Midlands Region,HE Qualification,20-30%,35-55,0,60,N,Withdrawn
FFF,2013J,F,Scotland,A Level or Equivalent,80-90%,35-55,3,240,N,Withdrawn
FFF,2013J,M,Ireland,Lower Than A Level,90-100%,35-55,0,60,N,Fail
FFF,2013J,M,Wales,HE Qualification,80-90%,35-55,0,90,N,Withdrawn
FFF,2013J,M,East Anglian Region,HE Qualification,60-70%,0-35,0,120,N,Pass
FFF,2013J,M,East Anglian Region,HE Qualification,10-20,0-35,0,120,N,Withdrawn
FFF,2013J,F,Scotland,HE Qualification,20-30%,0-35,1,60,N,Withdrawn
FFF,2013J,M,London Region,HE Qualification,30-40%,0-35,1,90,N,Pass
FFF,2013J,M,Yorkshire Region,A Level or Equivalent,0-10%,35-55,0,60,N,Pass
FFF,2013J,F,South Region,HE Qualification,90-100%,0-35,0,60,N,Distinction
FFF,2013J,M,London Region,Lower Than A Level,10-20,0-35,0,120,N,Withdrawn
FFF,2013J,F,Scotland,HE Qualification,20-30%,0-35,0,60,N,Fail
FFF,2013J,F,Ireland,A Level or Equivalent,0-10%,0-35,0,60,N,Pass
FFF,2013J,M,East Anglian Region,Lower Than A Level,10-20,35-55,1,180,N,Fail
FFF,2013J,M,North Western Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass
FFF,2013J,F,Scotland,HE Qualification,50-60%,35-55,0,120,N,Withdrawn
FFF,2013J,F,London Region,Lower Than A Level,50-60%,0-35,0,120,N,Pass
FFF,2013J,M,Scotland,HE Qualification,0-10%,35-55,0,60,N,Withdrawn
FFF,2013J,F,Wales,Lower Than A Level,40-50%,0-35,0,120,N,Withdrawn
FFF,2013J,M,South Region,A Level or Equivalent,60-70%,0-35,0,90,N,Pass
FFF,2013J,F,London Region,A Level or Equivalent,40-50%,0-35,0,120,N,Pass
FFF,2013J,M,East Anglian Region,HE Qualification,90-100%,0-35,0,60,N,Fail
FFF,2013J,M,South West Region,A Level or Equivalent,40-50%,0-35,0,120,N,Withdrawn
FFF,2013J,M,South Region,HE Qualification,90-100%,0-35,0,60,N,Withdrawn
FFF,2013J,F,South East Region,A Level or Equivalent,40-50%,0-35,0,150,Y,Pass
FFF,2013J,M,Wales,Lower Than A Level,70-80%,0-35,1,60,N,Fail
FFF,2013J,M,London Region,HE Qualification,10-20,35-55,1,60,N,Withdrawn
FFF,2013J,M,North Western Region,Lower Than A Level,0-10%,0-35,0,120,N,Fail
FFF,2013J,F,London Region,A Level or Equivalent,10-20,0-35,0,60,N,Fail
FFF,2013J,M,South East Region,A Level or Equivalent,40-50%,0-35,0,90,N,Distinction
FFF,2013J,M,East Midlands Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass
FFF,2013J,M,Wales,Lower Than A Level,40-50%,0-35,1,120,N,Fail
FFF,2013J,M,North Region,A Level or Equivalent,30-40%,0-35,1,180,N,Fail
FFF,2013J,M,Wales,A Level or Equivalent,20-30%,35-55,1,60,Y,Withdrawn
FFF,2013J,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,180,N,Fail
FFF,2013J,M,South West Region,Lower Than A Level,20-30%,0-35,0,120,N,Withdrawn
FFF,2013J,F,Wales,Lower Than A Level,10-20,35-55,0,90,N,Fail
FFF,2013J,M,Scotland,Lower Than A Level,30-40%,0-35,3,60,N,Fail
FFF,2013J,M,East Midlands Region,Lower Than A Level,10-20,0-35,2,120,N,Fail
FFF,2013J,M,South West Region,Lower Than A Level,10-20,0-35,2,100,N,Fail
FFF,2013J,M,South East Region,Lower Than A Level,10-20,0-35,2,120,N,Withdrawn
FFF,2013J,M,South West Region,Lower Than A Level,80-90%,0-35,0,120,N,Withdrawn
FFF,2013J,M,Scotland,HE Qualification,0-10%,35-55,1,60,N,Fail
FFF,2013J,M,Wales,A Level or Equivalent,70-80%,0-35,0,60,N,Withdrawn
FFF,2013J,M,South West Region,A Level or Equivalent,70-80%,0-35,1,60,N,Pass
FFF,2013J,M,South Region,A Level or Equivalent,50-60%,35-55,0,90,N,Withdrawn
FFF,2013J,M,South East Region,Lower Than A Level,20-30%,0-35,0,120,N,Pass
FFF,2013J,M,South Region,Lower Than A Level,20-30%,0-35,0,60,N,Fail
FFF,2013J,M,South East Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass
FFF,2013J,F,West Midlands Region,Lower Than A Level,0-10%,0-35,0,120,Y,Withdrawn
FFF,2013J,M,North Western Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass
FFF,2013J,M,North Western Region,Lower Than A Level,80-90%,0-35,0,90,N,Pass
FFF,2013J,M,Yorkshire Region,Lower Than A Level,10-20,0-35,1,60,N,Withdrawn
FFF,2013J,M,South West Region,HE Qualification,50-60%,35-55,0,60,N,Withdrawn
FFF,2013J,F,Wales,Lower Than A Level,70-80%,0-35,0,270,N,Fail
FFF,2013J,M,East Anglian Region,Lower Than A Level,50-60%,0-35,0,60,Y,Withdrawn
FFF,2013J,M,London Region,A Level or Equivalent,30-40%,0-35,1,90,N,Pass
FFF,2013J,M,Scotland,HE Qualification,80-90%,35-55,0,60,N,Distinction
FFF,2013J,M,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,60,N,Distinction
FFF,2013J,M,Wales,A Level or Equivalent,20-30%,0-35,0,60,N,Pass
FFF,2013J,M,Ireland,HE Qualification,70-80%,0-35,0,150,N,Fail
FFF,2013J,M,Ireland,Lower Than A Level,90-100%,0-35,0,90,N,Withdrawn
FFF,2013J,F,North Region,A Level or Equivalent,20-30%,0-35,2,120,N,Fail
FFF,2013J,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,120,N,Withdrawn
FFF,2013J,M,Ireland,A Level or Equivalent,70-80%,35-55,0,120,N,Pass
FFF,2013J,M,Scotland,A Level or Equivalent,90-100%,35-55,0,60,N,Pass
FFF,2013J,M,Scotland,Lower Than A Level,60-70%,0-35,0,60,N,Fail
FFF,2013J,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,120,N,Fail
FFF,2013J,M,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn
FFF,2013J,M,West Midlands Region,Lower Than A Level,90-100%,0-35,0,90,N,Distinction
FFF,2013J,M,Scotland,Lower Than A Level,40-50%,0-35,0,60,N,Fail
FFF,2013J,F,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,90,N,Fail
FFF,2013J,M,London Region,Lower Than A Level,60-70%,35-55,0,60,N,Pass
FFF,2013J,F,Scotland,Lower Than A Level,70-80%,35-55,1,180,N,Withdrawn
FFF,2013J,M,North Western Region,A Level or Equivalent,20-30%,35-55,1,60,Y,Fail
FFF,2013J,M,East Anglian Region,Lower Than A Level,20-30%,0-35,0,120,N,Pass
FFF,2013J,M,London Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass
FFF,2013J,M,West Midlands Region,A Level or Equivalent,60-70%,0-35,1,90,N,Pass
FFF,2013J,M,South Region,A Level or Equivalent,70-80%,0-35,0,90,N,Withdrawn
FFF,2013J,M,South East Region,Lower Than A Level,30-40%,0-35,0,90,Y,Pass
FFF,2013J,M,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,120,N,Pass
FFF,2013J,F,London Region,A Level or Equivalent,20-30%,0-35,0,70,N,Fail
FFF,2013J,M,East Midlands Region,A Level or Equivalent,90-100%,0-35,2,150,N,Pass
FFF,2013J,M,Yorkshire Region,A Level or Equivalent,50-60%,0-35,0,120,N,Pass
FFF,2013J,M,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,60,N,Fail
FFF,2013J,M,Scotland,A Level or Equivalent,0-10%,0-35,1,60,N,Withdrawn
FFF,2013J,F,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,240,Y,Withdrawn
FFF,2013J,M,London Region,A Level or Equivalent,30-40%,0-35,1,90,N,Pass
FFF,2013J,M,Scotland,Lower Than A Level,60-70%,0-35,0,60,N,Withdrawn
FFF,2013J,M,North Western Region,Lower Than A Level,0-10%,0-35,0,120,Y,Withdrawn
FFF,2013J,M,East Midlands Region,A Level or Equivalent,20-30%,0-35,1,120,N,Pass
FFF,2013J,M,Wales,A Level or Equivalent,10-20,0-35,1,60,N,Fail
FFF,2013J,M,Ireland,Lower Than A Level,10-20,0-35,1,120,N,Fail
FFF,2013J,M,Wales,A Level or Equivalent,50-60%,0-35,1,120,N,Fail
FFF,2013J,M,London Region,A Level or Equivalent,0-10%,0-35,1,90,N,Fail
FFF,2013J,M,North Region,A Level or Equivalent,0-10%,0-35,0,60,N,Withdrawn
FFF,2013J,F,Scotland,Lower Than A Level,50-60%,0-35,0,60,N,Fail
FFF,2013J,M,East Anglian Region,Lower Than A Level,50-60%,0-35,1,150,Y,Pass
FFF,2013J,M,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,90,N,Pass
FFF,2013J,F,West Midlands Region,A Level or Equivalent,60-70%,0-35,1,60,N,Withdrawn
FFF,2013J,M,Ireland,Lower Than A Level,20-30%,0-35,0,60,N,Pass
FFF,2013J,M,South Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass
FFF,2013J,M,South West Region,HE Qualification,70-80%,0-35,1,60,N,Fail
FFF,2013J,F,South East Region,A Level or Equivalent,20-30%,0-35,0,180,N,Withdrawn
FFF,2013J,M,South Region,Lower Than A Level,80-90%,0-35,1,120,N,Withdrawn
FFF,2013J,M,London Region,A Level or Equivalent,20-30%,35-55,0,120,N,Fail
FFF,2013J,M,East Anglian Region,Lower Than A Level,30-40%,35-55,0,60,N,Pass
FFF,2013J,M,Scotland,Lower Than A Level,30-40%,0-35,0,60,N,Pass
FFF,2013J,F,South West Region,Lower Than A Level,30-40%,0-35,1,60,N,Fail
FFF,2013J,M,South Region,A Level or Equivalent,90-100%,0-35,0,150,N,Pass
FFF,2013J,M,West Midlands Region,No Formal quals,30-40%,0-35,0,60,N,Pass
FFF,2013J,M,South Region,HE Qualification,90-100%,35-55,0,100,N,Distinction
FFF,2013J,M,South East Region,A Level or Equivalent,30-40%,0-35,1,120,Y,Withdrawn
FFF,2013J,M,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass
FFF,2013J,M,South East Region,Lower Than A Level,30-40%,0-35,0,210,Y,Withdrawn
FFF,2013J,M,West Midlands Region,Lower Than A Level,60-70%,0-35,1,90,Y,Withdrawn
FFF,2013J,M,North Western Region,Lower Than A Level,10-20,0-35,1,60,N,Withdrawn
FFF,2013J,M,South West Region,Lower Than A Level,30-40%,0-35,0,120,N,Pass
FFF,2013J,M,London Region,HE Qualification,70-80%,0-35,1,60,N,Withdrawn
FFF,2013J,M,East Midlands Region,Lower Than A Level,50-60%,0-35,0,60,N,Pass
FFF,2013J,M,Yorkshire Region,Lower Than A Level,50-60%,35-55,0,150,N,Withdrawn
FFF,2013J,M,South West Region,Lower Than A Level,40-50%,35-55,1,60,Y,Fail
FFF,2013J,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,N,Withdrawn
FFF,2013J,M,Yorkshire Region,Lower Than A Level,20-30%,0-35,1,180,Y,Withdrawn
FFF,2013J,M,West Midlands Region,HE Qualification,30-40%,35-55,0,90,N,Withdrawn
FFF,2013J,M,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,180,N,Pass
FFF,2013J,M,East Anglian Region,Lower Than A Level,90-100%,0-35,0,60,Y,Withdrawn
FFF,2013J,M,North Western Region,Lower Than A Level,50-60%,0-35,0,60,N,Fail
FFF,2013J,M,London Region,Lower Than A Level,40-50%,0-35,0,60,N,Fail
FFF,2013J,F,East Anglian Region,Lower Than A Level,30-40%,0-35,1,120,N,Withdrawn
FFF,2013J,M,Scotland,A Level or Equivalent,70-80%,0-35,1,60,Y,Fail
FFF,2013J,F,South Region,A Level or Equivalent,80-90%,35-55,0,90,N,Pass
FFF,2013J,F,South Region,Lower Than A Level,50-60%,0-35,0,120,N,Withdrawn
FFF,2013J,M,South Region,A Level or Equivalent,70-80%,0-35,1,120,N,Fail
FFF,2013J,M,South Region,No Formal quals,50-60%,0-35,1,60,N,Pass
FFF,2013J,M,South Region,Lower Than A Level,90-100%,35-55,0,60,N,Pass
FFF,2013J,F,Yorkshire Region,HE Qualification,40-50%,35-55,0,60,N,Withdrawn
FFF,2013J,M,Scotland,HE Qualification,0-10%,35-55,1,60,N,Fail
FFF,2013J,M,North Region,A Level or Equivalent,0-10%,0-35,1,120,N,Withdrawn
FFF,2013J,F,South Region,Lower Than A Level,50-60%,0-35,1,150,Y,Withdrawn
FFF,2013J,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass
FFF,2013J,M,Wales,A Level or Equivalent,80-90%,0-35,1,120,N,Pass
FFF,2013J,F,Wales,Lower Than A Level,40-50%,0-35,0,60,N,Pass
FFF,2013J,M,North Western Region,Lower Than A Level,0-10%,35-55,0,60,N,Pass
FFF,2013J,M,London Region,Lower Than A Level,0-10%,0-35,1,120,N,Fail
FFF,2013J,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,1,60,Y,Pass
FFF,2013J,M,West Midlands Region,Lower Than A Level,60-70%,0-35,1,90,N,Pass
FFF,2013J,M,West Midlands Region,A Level or Equivalent,90-100%,0-35,2,60,N,Pass
FFF,2013J,M,South Region,Lower Than A Level,50-60%,0-35,2,150,N,Fail
FFF,2013J,M,South Region,A Level or Equivalent,80-90%,0-35,1,90,N,Withdrawn
FFF,2013J,M,Ireland,A Level or Equivalent,80-90%,0-35,0,90,Y,Withdrawn
FFF,2013J,M,London Region,A Level or Equivalent,70-80%,35-55,0,120,N,Distinction
FFF,2013J,M,South Region,Lower Than A Level,90-100%,0-35,0,130,N,Withdrawn
FFF,2013J,M,East Midlands Region,A Level or Equivalent,80-90%,35-55,0,60,N,Pass
FFF,2013J,M,East Anglian Region,Lower Than A Level,40-50%,35-55,0,60,N,Fail
FFF,2013J,M,South East Region,Lower Than A Level,90-100%,35-55,0,60,N,Pass
FFF,2013J,F,West Midlands Region,Lower Than A Level,20-30%,0-35,0,120,N,Pass
FFF,2013J,M,Scotland,A Level or Equivalent,50-60%,0-35,0,60,N,Pass
FFF,2013J,F,North Western Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass
FFF,2013J,M,South West Region,A Level or Equivalent,20-30%,0-35,0,120,N,Withdrawn
FFF,2013J,F,Wales,HE Qualification,30-40%,35-55,0,120,N,Withdrawn
FFF,2013J,M,East Midlands Region,A Level or Equivalent,60-70%,0-35,0,180,N,Withdrawn
FFF,2013J,M,Scotland,HE Qualification,30-40%,35-55,1,90,Y,Fail
FFF,2013J,M,East Anglian Region,HE Qualification,70-80%,0-35,0,60,N,Fail
FFF,2013J,M,North Region,A Level or Equivalent,10-20,0-35,0,120,N,Withdrawn
FFF,2013J,M,Wales,Lower Than A Level,70-80%,35-55,0,60,N,Pass
FFF,2013J,F,London Region,Lower Than A Level,10-20,0-35,1,120,N,Withdrawn
FFF,2013J,M,North Region,A Level or Equivalent,70-80%,0-35,0,120,N,Withdrawn
FFF,2013J,M,South Region,Lower Than A Level,40-50%,0-35,1,60,N,Fail
FFF,2013J,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,120,N,Pass
FFF,2013J,M,Scotland,A Level or Equivalent,0-10%,0-35,1,60,N,Withdrawn
FFF,2013J,M,Wales,A Level or Equivalent,20-30%,0-35,0,60,N,Pass
FFF,2013J,M,East Anglian Region,Lower Than A Level,60-70%,0-35,1,90,N,Fail
FFF,2013J,M,North Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass
FFF,2013J,F,North Western Region,Lower Than A Level,0-10%,0-35,1,60,N,Fail
FFF,2013J,F,Yorkshire Region,A Level or Equivalent,70-80%,0-35,0,60,N,Distinction
FFF,2013J,M,West Midlands Region,A Level or Equivalent,80-90%,0-35,1,90,N,Fail
FFF,2013J,M,Wales,HE Qualification,80-90%,0-35,0,90,N,Pass
FFF,2013J,M,South West Region,Lower Than A Level,10-20,0-35,1,60,N,Withdrawn
FFF,2013J,F,Yorkshire Region,A Level or Equivalent,20-30%,0-35,1,120,N,Distinction
FFF,2013J,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,60,Y,Fail
FFF,2013J,M,London Region,Lower Than A Level,20-30%,0-35,0,60,N,Fail
FFF,2013J,M,East Anglian Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass
FFF,2013J,M,Scotland,Lower Than A Level,60-70%,0-35,0,120,N,Withdrawn
FFF,2013J,M,North Western Region,Lower Than A Level,30-40%,0-35,1,60,N,Fail
FFF,2013J,F,East Anglian Region,Lower Than A Level,10-20,35-55,0,60,N,Fail
FFF,2013J,M,North Western Region,Lower Than A Level,0-10%,0-35,0,120,N,Fail
FFF,2013J,M,East Anglian Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass
FFF,2013J,M,South Region,Lower Than A Level,10-20,0-35,0,180,Y,Fail
FFF,2013J,M,Ireland,Lower Than A Level,60-70%,0-35,1,180,N,Withdrawn
FFF,2013J,F,North Western Region,HE Qualification,0-10%,0-35,1,60,N,Withdrawn
FFF,2013J,M,East Anglian Region,HE Qualification,70-80%,35-55,0,120,N,Withdrawn
FFF,2013J,M,South West Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass
FFF,2013J,M,Scotland,A Level or Equivalent,40-50%,0-35,1,270,N,Withdrawn
FFF,2013J,M,East Anglian Region,Lower Than A Level,70-80%,0-35,1,60,N,Fail
FFF,2013J,M,South West Region,A Level or Equivalent,70-80%,35-55,2,120,N,Withdrawn
FFF,2013J,M,West Midlands Region,A Level or Equivalent,50-60%,0-35,1,120,N,Withdrawn
FFF,2013J,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,1,90,N,Fail
FFF,2013J,M,North Western Region,Lower Than A Level,90-100%,0-35,1,90,N,Pass
FFF,2013J,M,East Anglian Region,Lower Than A Level,20-30%,0-35,0,120,N,Withdrawn
FFF,2013J,F,East Anglian Region,Lower Than A Level,70-80%,0-35,1,120,Y,Fail
FFF,2013J,M,Yorkshire Region,Lower Than A Level,20-30%,0-35,1,120,Y,Fail
FFF,2013J,M,South East Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass
FFF,2013J,M,Scotland,A Level or Equivalent,50-60%,0-35,0,120,Y,Fail
FFF,2013J,M,South East Region,Lower Than A Level,60-70%,35-55,1,60,N,Fail
FFF,2013J,M,South Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass
FFF,2013J,M,East Midlands Region,Lower Than A Level,10-20,35-55,0,60,N,Pass
FFF,2013J,M,East Midlands Region,Lower Than A Level,20-30%,0-35,0,60,N,Fail
FFF,2013J,M,East Midlands Region,Lower Than A Level,90-100%,0-35,0,90,N,Pass
FFF,2013J,F,Scotland,Lower Than A Level,30-40%,0-35,0,60,N,Pass
FFF,2013J,M,South East Region,A Level or Equivalent,50-60%,0-35,0,60,N,Fail
FFF,2013J,M,South Region,Lower Than A Level,90-100%,0-35,1,120,N,Withdrawn
FFF,2013J,M,West Midlands Region,Lower Than A Level,0-10%,35-55,1,120,N,Withdrawn
FFF,2013J,M,Yorkshire Region,A Level or Equivalent,50-60%,0-35,1,150,N,Pass
FFF,2013J,M,South West Region,A Level or Equivalent,80-90%,35-55,1,60,N,Withdrawn
FFF,2013J,F,South West Region,A Level or Equivalent,50-60%,0-35,0,150,N,Pass
FFF,2013J,M,South Region,A Level or Equivalent,70-80%,0-35,0,60,N,Fail
FFF,2013J,M,South Region,Lower Than A Level,80-90%,0-35,1,120,N,Pass
FFF,2013J,M,North Western Region,Lower Than A Level,10-20,0-35,1,60,N,Fail
FFF,2013J,M,East Midlands Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass
FFF,2013J,F,Scotland,A Level or Equivalent,90-100%,0-35,0,60,N,Withdrawn
FFF,2013J,M,South Region,Lower Than A Level,20-30%,0-35,2,60,N,Withdrawn
FFF,2013J,M,London Region,Lower Than A Level,70-80%,0-35,0,120,N,Withdrawn
FFF,2013J,M,West Midlands Region,Lower Than A Level,20-30%,0-35,1,60,N,Pass
FFF,2013J,M,East Anglian Region,Lower Than A Level,20-30%,0-35,1,60,N,Fail
